MovieID,GenreID
5309,1
5309,9
5310,2
5310,6
5310,9
5310,5
5310,7
5310,4
5310,8
5310,1
5311,1
5311,5
5311,6
5311,2
5312,8
5312,5
5312,3
5312,2
5312,9
5312,7
5312,6
5313,2
5313,3
5313,8
5313,5
5313,6
5314,1
5314,8
5314,6
5314,5
5314,2
5314,3
5314,7
5314,4
5314,9
5315,8
5315,4
5316,9
5316,6
5317,5
5317,7
5317,1
5318,1
5318,4
5318,9
5318,2
5318,3
5318,7
5319,6
5320,1
5320,3
5320,4
5320,6
5320,5
5321,9
5321,6
5321,1
5321,7
5322,8
5322,1
5322,9
5322,2
5323,9
5323,8
5323,5
5323,6
5323,4
5324,1
5324,9
5324,6
5325,2
5325,4
5325,9
5325,1
5326,8
5326,2
5326,3
5326,6
5326,7
5326,4
5327,3
5327,2
5327,1
5327,7
5327,9
5327,4
5327,5
5327,8
5327,6
5328,2
5329,3
5329,2
5329,6
5329,9
5329,7
5329,5
5329,1
5329,8
5329,4
5330,6
5331,6
5331,3
5331,2
5331,7
5332,5
5332,1
5332,3
5332,9
5332,8
5332,6
5332,2
5332,7
5332,4
5333,7
5333,8
5333,3
5333,4
5333,6
5334,6
5334,2
5334,9
5334,7
5335,9
5335,1
5336,3
5336,6
5336,4
5336,1
5336,8
5336,9
5336,5
5336,7
5337,7
5338,3
5338,6
5338,4
5338,8
5339,8
5339,3
5339,5
5339,9
5340,1
5340,7
5340,3
5340,5
5341,1
5341,8
5341,5
5341,9
5341,6
5341,3
5342,1
5342,8
5342,5
5342,2
5342,4
5342,6
5342,3
5342,9
5343,3
5343,6
5343,1
5343,4
5343,2
5343,8
5344,1
5344,6
5344,5
5344,9
5344,7
5344,2
5345,2
5345,9
5345,6
5345,7
5345,3
5345,5
5346,8
5346,5
5346,6
5347,1
5347,9
5347,3
5347,7
5347,8
5347,2
5347,4
5347,6
5348,1
5348,7
5348,2
5348,6
5348,4
5349,5
5349,7
5349,2
5349,9
5349,4
5349,3
5349,1
5349,8
5349,6
5350,2
5350,4
5350,5
5350,8
5351,7
5352,1
5352,5
5352,7
5352,9
5353,7
5353,4
5353,3
5353,2
5353,6
5354,4
5355,5
5355,3
5355,6
5355,9
5355,4
5355,1
5355,2
5356,9
5357,4
5358,7
5358,9
5358,3
5358,2
5358,8
5358,1
5358,4
5358,5
5359,8
5360,5
5361,3
5361,2
5361,1
5361,4
5361,5
5362,3
5362,4
5362,2
5363,8
5363,5
5363,1
5363,3
5364,6
5364,1
5364,7
5364,9
5364,8
5365,7
5365,5
5365,3
5365,8
5365,6
5365,9
5365,4
5365,2
5365,1
5366,6
5366,8
5366,2
5366,7
5367,3
5367,9
5368,7
5368,4
5368,3
5368,1
5368,6
5369,1
5369,6
5369,7
5369,8
5369,3
5369,5
5369,4
5369,2
5369,9
5370,1
5370,8
5371,5
5371,8
5371,7
5372,6
5372,4
5373,6
5373,9
5373,4
5373,8
5373,1
5373,2
5373,5
5374,7
5374,4
5374,2
5374,9
5374,6
5375,9
5376,1
5376,4
5376,3
5377,8
5377,9
5377,7
5377,6
5378,7
5378,9
5378,5
5378,8
5379,1
5379,9
5379,2
5379,5
5379,8
5379,4
5379,6
5380,9
5381,8
5381,4
5382,9
5382,5
5382,4
5382,1
5382,2
5382,8
5383,5
5383,3
5383,9
5383,1
5383,6
5384,4
5385,7
5385,1
5385,3
5386,8
5386,1
5386,2
5386,4
5386,7
5386,6
5386,5
5387,1
5387,9
5387,7
5387,4
5387,2
5387,3
5387,8
5387,5
5387,6
5388,6
5389,5
5389,4
5390,4
5390,1
5391,4
5392,8
5392,9
5393,8
5393,9
5393,6
5393,2
5394,8
5394,7
5394,9
5394,4
5394,6
5394,3
5394,2
5394,1
5395,3
5395,1
5395,7
5396,4
5396,5
5396,1
5396,7
5396,9
5397,1
5397,5
5397,4
5398,5
5398,7
5398,3
5398,6
5398,2
5399,4
5399,9
5399,1
5399,5
5399,3
5399,2
5400,4
5401,5
5402,9
5402,6
5403,1
5403,4
5403,2
5403,9
5403,5
5403,8
5403,6
5403,7
5403,3
5404,7
5404,4
5405,6
5405,1
5405,4
5405,3
5405,7
5405,9
5405,5
5406,7
5406,9
5406,4
5406,3
5406,8
5406,1
5407,3
5407,7
5407,4
5407,1
5407,6
5407,5
5407,2
5408,1
5408,5
5408,9
5408,8
5408,7
5408,2
5408,3
5408,6
5408,4
5409,5
5409,2
5409,3
5409,4
5409,1
5410,8
5410,2
5410,4
5410,9
5410,1
5410,6
5410,3
5410,7
5411,4
5411,5
5412,4
5412,6
5412,7
5412,5
5413,2
5413,6
5413,7
5413,8
5413,9
5413,5
5413,4
5414,8
5414,4
5414,1
5414,7
5414,6
5414,3
5415,9
5415,7
5415,4
5415,8
5415,5
5415,2
5415,1
5415,3
5416,9
5416,6
5416,1
5416,4
5416,7
5417,1
5417,9
5417,8
5417,5
5417,6
5418,3
5418,1
5419,9
5419,7
5419,6
5419,3
5419,4
5419,8
5420,9
5420,8
5420,2
5420,3
5420,4
5420,6
5420,7
5421,9
5421,5
5421,3
5421,4
5421,1
5422,3
5422,6
5422,8
5422,1
5422,7
5422,2
5422,4
5422,9
5423,5
5423,6
5424,4
5424,1
5424,5
5424,3
5425,7
5425,2
5426,9
5426,2
5426,1
5426,4
5426,5
5426,7
5427,6
5427,3
5427,5
5428,6
5428,2
5428,8
5428,7
5428,5
5428,9
5428,1
5428,4
5429,3
5429,6
5430,4
5430,5
5430,7
5430,9
5431,4
5431,5
5431,8
5431,6
5432,5
5432,3
5432,8
5433,4
5433,3
5433,8
5433,6
5433,7
5433,9
5433,5
5433,1
5434,1
5434,8
5434,2
5434,4
5434,7
5434,5
5434,6
5434,9
5434,3
5435,4
5435,7
5435,6
5435,1
5435,8
5435,5
5435,2
5436,5
5436,8
5436,6
5437,3
5437,9
5437,5
5437,1
5437,6
5437,4
5437,7
5438,7
5438,6
5438,9
5439,2
5439,1
5439,8
5439,3
5440,2
5440,8
5440,5
5440,7
5441,9
5441,6
5441,7
5441,3
5441,5
5441,1
5441,8
5441,4
5441,2
5442,4
5443,9
5443,5
5444,5
5444,4
5445,4
5445,2
5445,1
5445,8
5445,6
5446,7
5446,5
5446,3
5446,4
5446,1
5447,1
5447,2
5447,9
5447,6
5447,5
5447,3
5447,8
5447,4
5447,7
5448,3
5449,5
5449,8
5449,1
5449,6
5449,3
5450,6
5450,1
5450,4
5451,9
5451,8
5451,3
5451,5
5452,9
5452,1
5452,2
5452,8
5452,6
5452,4
5452,7
5452,5
5453,3
5453,9
5454,1
5454,6
5454,2
5455,8
5455,9
5456,8
5456,5
5456,1
5456,2
5457,6
5457,9
5457,8
5457,3
5457,4
5457,2
5457,1
5458,7
5458,6
5458,2
5459,7
5459,9
5459,1
5460,9
5460,2
5460,8
5460,5
5460,6
5460,7
5460,4
5460,3
5461,3
5461,8
5461,1
5461,9
5461,6
5461,7
5462,6
5463,2
5463,9
5463,8
5463,4
5464,2
5465,4
5465,6
5465,5
5465,2
5465,1
5465,3
5465,9
5465,8
5465,7
5466,8
5467,1
5467,7
5467,2
5467,5
5467,4
5468,2
5468,6
5468,4
5468,8
5468,5
5468,1
5468,9
5469,2
5470,4
5470,1
5470,3
5470,2
5470,7
5470,8
5470,9
5471,6
5471,7
5471,4
5471,9
5471,2
5471,3
5471,8
5471,1
5472,3
5472,7
5472,1
5472,4
5472,8
5472,5
5473,3
5473,4
5473,9
5473,5
5473,8
5474,4
5474,5
5474,7
5474,2
5474,3
5474,8
5474,1
5475,7
5475,4
5476,4
5476,8
5476,2
5476,3
5476,9
5476,7
5477,1
5477,9
5477,5
5477,7
5477,2
5477,3
5478,7
5478,1
5478,6
5478,5
5478,3
5478,4
5478,2
5478,8
5478,9
5479,7
5479,6
5479,8
5479,4
5479,2
5479,1
5479,5
5479,3
5479,9
5480,6
5480,2
5480,5
5480,1
5480,9
5481,6
5481,4
5482,7
5482,5
5482,1
5482,6
5482,3
5482,9
5482,4
5482,8
5483,7
5483,9
5483,3
5483,8
5484,2
5484,4
5484,5
5485,3
5485,6
5485,7
5485,4
5485,5
5486,3
5486,7
5486,4
5486,5
5486,2
5486,6
5487,9
5487,7
5488,5
5488,4
5488,1
5488,8
5488,6
5488,7
5488,3
5488,2
5488,9
5489,4
5489,9
5489,5
5489,6
5489,2
5489,8
5489,3
5490,9
5490,4
5490,6
5490,8
5491,8
5491,4
5491,1
5491,6
5491,5
5491,7
5491,3
5492,6
5492,3
5492,9
5492,2
5492,1
5492,5
5492,7
5493,6
5494,8
5494,2
5494,3
5494,6
5494,4
5494,5
5495,8
5495,6
5495,3
5495,1
5495,9
5496,5
5496,4
5496,1
5496,9
5496,7
5496,3
5496,8
5496,6
5497,9
5497,6
5497,3
5497,2
5498,9
5498,7
5499,7
5499,3
5500,4
5500,3
5500,7
5500,6
5500,5
5500,1
5500,9
5500,2
5500,8
5501,7
5501,5
5501,6
5501,3
5501,8
5501,9
5502,5
5502,3
5502,4
5503,1
5503,6
5503,9
5503,5
5503,8
5504,9
5504,1
5504,2
5504,6
5505,8
5505,1
5505,4
5505,3
5505,9
5505,7
5505,6
5505,2
5506,9
5506,7
5506,1
5506,3
5506,4
5506,5
5506,8
5507,7
5507,8
5507,1
5507,4
5507,3
5508,8
5508,9
5508,2
5509,5
5509,7
5509,3
5509,6
5509,8
5510,9
5510,2
5510,1
5510,5
5510,8
5510,3
5510,4
5510,6
5511,1
5511,5
5511,7
5511,8
5511,9
5511,6
5511,2
5511,4
5512,9
5512,1
5512,3
5512,7
5512,2
5512,5
5512,4
5512,6
5513,5
5513,7
5513,3
5513,8
5514,5
5514,8
5514,4
5514,3
5514,2
5514,6
5515,4
5515,6
5516,9
5516,3
5516,7
5516,1
5516,4
5516,8
5516,5
5516,6
5516,2
5517,5
5517,8
5517,9
5517,3
5517,6
5518,4
5518,6
5519,9
5519,4
5519,5
5519,6
5519,7
5519,8
5520,2
5520,4
5520,1
5520,7
5521,6
5521,2
5521,8
5521,3
5521,5
5521,7
5521,9
5521,4
5522,2
5522,7
5522,5
5522,6
5522,3
5523,9
5523,6
5523,1
5524,4
5524,5
5524,6
5524,7
5525,5
5525,9
5525,7
5525,6
5525,2
5525,1
5525,3
5526,9
5526,3
5526,8
5526,7
5526,5
5526,6
5526,1
5526,4
5526,2
5527,3
5528,1
5528,7
5529,9
5530,5
5530,9
5530,1
5530,8
5530,2
5530,6
5530,3
5530,7
5531,8
5531,2
5532,1
5532,3
5532,7
5532,9
5532,4
5532,5
5532,6
5533,1
5533,3
5533,4
5533,5
5533,7
5533,8
5533,6
5534,1
5534,9
5534,6
5535,7
5535,5
5535,3
5535,6
5535,1
5535,2
5535,8
5536,5
5536,7
5536,3
5536,4
5536,9
5536,1
5537,5
5537,3
5537,8
5537,4
5537,2
5537,1
5537,9
5537,7
5537,6
5538,5
5538,2
5538,4
5538,1
5538,9
5538,3
5538,6
5538,8
5538,7
5539,1
5540,4
5540,5
5540,1
5540,2
5540,8
5540,3
5540,6
5540,7
5540,9
5541,9
5541,5
5541,1
5541,8
5541,6
5541,4
5541,7
5541,3
5541,2
5542,3
5542,1
5542,6
5542,7
5543,9
5543,7
5543,4
5543,3
5543,2
5543,1
5543,5
5543,6
5544,8
5544,5
5544,4
5545,9
5545,4
5545,2
5545,3
5545,1
5545,8
5545,6
5546,8
5546,1
5546,9
5546,7
5546,3
5547,6
5548,2
5548,8
5548,5
5548,3
5549,6
5549,5
5549,3
5549,4
5550,5
5551,5
5551,2
5551,9
5551,7
5551,4
5551,3
5552,9
5552,2
5552,1
5553,9
5553,2
5553,6
5553,1
5554,9
5554,2
5554,6
5554,5
5554,4
5554,3
5554,1
5555,7
5555,6
5556,6
5556,9
5556,4
5556,3
5556,8
5557,8
5557,6
5557,2
5557,3
5558,4
5559,1
5559,4
5560,6
5560,4
5560,9
5560,3
5560,1
5560,5
5560,2
5560,8
5560,7
5561,8
5561,1
5562,5
5562,9
5562,7
5562,4
5562,6
5563,1
5563,2
5563,3
5563,8
5564,3
5564,5
5564,1
5564,9
5564,8
5565,3
5565,7
5565,2
5565,9
5565,6
5565,1
5565,4
5565,8
5566,2
5566,5
5567,3
5567,4
5568,2
5568,7
5568,1
5568,3
5569,3
5569,7
5569,8
5569,4
5569,1
5570,3
5570,5
5571,7
5571,8
5571,4
5571,9
5571,5
5571,3
5571,2
5571,1
5572,7
5572,6
5572,3
5572,9
5572,1
5572,4
5572,8
5572,5
5573,9
5573,5
5573,1
5574,1
5574,6
5574,9
5574,4
5574,3
5574,7
5574,8
5574,2
5575,1
5575,8
5575,4
5575,5
5575,6
5575,2
5575,3
5575,7
5576,5
5576,8
5576,4
5576,3
5576,7
5576,2
5576,1
5577,3
5577,7
5577,5
5577,4
5577,1
5577,2
5579,4
5579,9
5579,3
5579,7
5579,5
5579,6
5579,2
5579,1
5579,8
5580,8
5580,3
5580,4
5580,7
5580,6
5580,5
5580,2
5580,9
5581,1
5581,5
5582,1
5582,3
5582,7
5583,6
5583,5
5583,1
5584,6
5584,3
5584,2
5584,9
5584,8
5584,7
5584,5
5584,1
5584,4
5585,4
5585,6
5585,8
5585,2
5585,9
5585,5
5586,4
5586,1
5586,7
5587,4
5587,3
5587,6
5587,8
5587,2
5587,9
5587,1
5588,2
5589,5
5589,9
5589,3
5589,2
5589,8
5589,1
5589,7
5589,4
5589,6
5590,7
5590,1
5591,6
5591,5
5591,4
5591,1
5591,9
5591,3
5591,7
5591,8
5592,7
5592,3
5592,8
5592,2
5592,4
5593,6
5593,5
5593,2
5593,8
5593,7
5593,9
5593,4
5593,1
5593,3
5595,1
5595,7
5595,6
5595,4
5595,8
5595,3
5596,3
5596,4
5596,5
5596,7
5596,6
5597,2
5597,7
5597,3
5597,6
5597,1
5597,8
5597,9
5598,9
5599,1
5599,9
5599,3
5599,7
5599,4
5599,6
5600,1
5600,4
5601,3
5601,1
5601,2
5602,4
5602,9
5603,3
5603,2
5603,6
5603,4
5603,5
5603,7
5603,8
5604,4
5605,5
5605,3
5605,7
5605,4
5605,8
5605,2
5605,9
5605,6
5606,8
5606,1
5606,3
5606,2
5606,7
5606,9
5606,4
5607,1
5607,8
5607,9
5608,1
5608,6
5609,2
5609,1
5609,3
5609,5
5610,8
5611,9
5611,5
5611,2
5611,8
5611,7
5612,4
5612,2
5612,8
5612,3
5613,8
5613,6
5613,3
5613,2
5614,5
5614,7
5615,3
5615,2
5615,5
5615,8
5615,6
5615,1
5615,4
5615,7
5616,1
5616,9
5616,2
5616,4
5617,8
5618,1
5618,4
5618,5
5618,2
5619,6
5619,2
5620,8
5620,6
5620,9
5620,4
5620,2
5620,1
5620,5
5620,7
5621,5
5621,3
5622,9
5622,3
5622,6
5622,1
5622,4
5623,4
5623,5
5623,1
5624,8
5624,9
5624,4
5624,7
5624,2
5625,5
5625,1
5625,4
5625,8
5625,9
5625,7
5625,6
5625,3
5626,3
5626,2
5626,7
5626,8
5626,1
5626,5
5626,4
5626,6
5626,9
5627,4
5627,6
5627,8
5627,5
5627,3
5627,1
5627,7
5627,2
5627,9
5628,1
5628,2
5629,8
5629,3
5630,1
5631,6
5631,5
5631,4
5631,1
5631,9
5632,9
5632,3
5632,8
5632,7
5632,4
5632,1
5632,2
5632,6
5633,9
5633,1
5633,5
5633,3
5633,8
5633,4
5634,7
5634,6
5634,8
5634,9
5634,2
5634,4
5634,5
5634,3
5634,1
5635,8
5635,2
5635,9
5635,3
5635,1
5635,7
5635,6
5635,5
5635,4
5636,3
5636,7
5636,4
5636,9
5636,2
5636,5
5636,6
5637,4
5638,9
5638,7
5638,3
5638,1
5638,4
5638,8
5638,5
5638,2
5639,2
5639,7
5639,6
5640,4
5640,9
5640,8
5641,9
5641,6
5641,7
5641,2
5641,3
5641,1
5641,4
5642,8
5642,7
5642,6
5642,3
5642,5
5643,2
5643,9
5643,6
5643,3
5643,7
5643,5
5644,9
5644,3
5644,1
5644,4
5644,2
5644,5
5644,8
5645,8
5645,2
5646,9
5647,9
5647,7
5647,8
5647,5
5647,4
5647,3
5647,6
5647,2
5648,8
5648,5
5648,2
5649,4
5649,2
5649,7
5649,6
5650,3
5650,9
5650,6
5650,1
5650,8
5650,2
5651,4
5651,8
5651,5
5651,6
5651,3
5651,9
5652,6
5652,1
5652,7
5652,4
5652,5
5652,2
5652,8
5652,3
5653,1
5654,1
5654,2
5654,9
5654,5
5654,8
5654,7
5654,4
5654,3
5655,4
5656,9
5656,8
5656,1
5656,6
5656,3
5657,1
5657,2
5657,6
5657,9
5657,4
5657,5
5657,7
5657,8
5657,3
5658,1
5658,7
5658,8
5658,3
5658,6
5658,5
5658,4
5658,9
5659,9
5659,5
5659,7
5660,3
5660,8
5660,4
5660,1
5661,2
5661,3
5661,8
5661,6
5661,1
5661,9
5662,8
5662,1
5663,2
5663,5
5663,6
5663,3
5663,9
5663,8
5664,6
5664,5
5664,9
5664,1
5664,7
5664,3
5664,2
5664,4
5665,4
5665,8
5665,9
5665,6
5665,2
5665,5
5666,7
5667,7
5667,8
5667,6
5667,9
5667,3
5667,5
5667,1
5667,2
5668,5
5668,9
5668,1
5668,3
5668,6
5668,2
5668,8
5668,7
5669,2
5669,6
5669,1
5669,4
5669,9
5669,3
5670,6
5670,2
5670,5
5671,6
5671,1
5671,5
5671,3
5671,9
5671,2
5671,8
5671,4
5672,7
5673,1
5673,2
5673,4
5673,9
5674,4
5675,1
5676,7
5676,6
5676,4
5676,3
5676,5
5676,8
5676,1
5676,9
5677,9
5678,6
5678,3
5678,9
5678,1
5678,8
5678,4
5678,7
5678,2
5678,5
5679,9
5680,8
5680,9
5680,3
5681,3
5681,9
5681,8
5681,7
5681,1
5682,9
5682,7
5682,1
5682,2
5682,3
5682,8
5682,4
5682,6
5682,5
5683,4
5683,7
5683,5
5683,1
5683,6
5684,6
5685,2
5685,1
5685,4
5685,3
5685,7
5685,5
5686,9
5687,5
5687,9
5687,1
5688,2
5688,5
5688,1
5688,6
5688,4
5688,8
5688,3
5688,9
5689,6
5689,4
5689,2
5689,9
5690,6
5690,8
5690,5
5690,4
5690,2
5690,3
5690,1
5691,1
5691,9
5692,8
5692,1
5692,2
5692,5
5693,6
5693,5
5693,1
5693,2
5694,2
5694,6
5694,9
5694,3
5694,7
5694,5
5695,6
5695,3
5695,7
5695,5
5695,1
5696,7
5696,3
5696,5
5696,9
5696,1
5696,8
5696,6
5697,4
5697,2
5697,5
5697,9
5697,3
5697,7
5698,3
5698,2
5698,5
5698,7
5699,4
5700,1
5700,7
5700,8
5700,9
5700,3
5700,2
5700,6
5701,3
5701,4
5701,1
5701,9
5701,8
5701,7
5702,5
5702,3
5702,4
5702,7
5702,9
5703,4
5703,8
5703,3
5703,9
5703,6
5703,1
5703,5
5703,7
5704,5
5704,4
5704,6
5704,2
5704,8
5705,1
5705,4
5706,5
5706,8
5706,7
5706,1
5706,9
5706,3
5707,5
5707,2
5708,3
5708,8
5708,9
5708,2
5708,5
5708,6
5708,4
5709,2
5710,1
5711,9
5711,4
5712,1
5712,3
5712,6
5712,5
5712,2
5712,4
5712,7
5713,9
5713,2
5713,1
5713,3
5713,6
5713,5
5713,7
5714,8
5714,3
5714,4
5714,9
5714,6
5714,5
5714,1
5714,2
5715,1
5715,2
5716,2
5716,6
5716,5
5716,4
5716,8
5716,7
5716,1
5716,9
5717,1
5717,4
5718,5
5718,3
5718,2
5719,7
5719,9
5719,6
5719,1
5719,5
5719,3
5719,4
5720,1
5720,3
5720,7
5721,8
5722,5
5722,1
5722,6
5722,3
5722,8
5722,9
5722,2
5722,4
5722,7
5723,6
5723,1
5723,8
5723,2
5724,2
5724,6
5724,1
5724,7
5724,4
5724,8
5725,4
5725,7
5725,6
5726,2
5727,4
5727,8
5727,5
5728,5
5728,3
5728,4
5728,1
5729,9
5730,9
5730,5
5730,8
5730,6
5730,3
5730,1
5731,5
5731,9
5732,9
5733,7
5733,4
5733,8
5733,3
5734,9
5734,1
5734,7
5735,9
5735,7
5735,3
5735,8
5735,6
5735,2
5735,5
5735,4
5735,1
5736,3
5736,9
5736,1
5736,6
5737,6
5737,5
5738,6
5738,9
5738,7
5738,4
5738,8
5738,2
5738,1
5738,5
5739,3
5739,9
5739,6
5739,7
5739,2
5740,2
5741,8
5741,9
5741,4
5741,1
5741,3
5742,1
5743,9
5743,1
5743,2
5743,6
5743,5
5744,4
5745,4
5745,1
5745,7
5746,8
5746,3
5746,7
5746,6
5746,4
5747,9
5747,5
5747,7
5747,6
5747,3
5747,4
5747,8
5747,1
5747,2
5748,2
5748,8
5748,6
5748,9
5748,5
5748,4
5749,1
5749,4
5749,2
5749,5
5749,7
5749,8
5749,3
5749,9
5749,6
5750,2
5750,4
5750,1
5750,3
5750,9
5750,6
5751,4
5751,8
5751,9
5751,3
5751,5
5751,6
5751,1
5751,2
5751,7
5752,2
5752,9
5752,7
5753,1
5753,8
5753,6
5753,7
5753,9
5753,3
5753,4
5754,8
5755,2
5755,8
5755,9
5755,6
5755,5
5755,1
5755,4
5755,7
5755,3
5756,1
5756,8
5756,5
5756,2
5756,9
5756,7
5756,3
5756,4
5756,6
5757,2
5757,6
5757,7
5757,9
5757,4
5757,1
5757,3
5757,8
5758,5
5758,9
5758,1
5759,2
5759,8
5759,3
5760,9
5760,4
5760,7
5760,6
5760,2
5760,5
5760,8
5761,2
5761,4
5761,6
5761,8
5761,3
5762,4
5762,7
5762,6
5763,8
5763,1
5763,7
5763,6
5763,2
5764,9
5764,2
5764,8
5764,4
5764,1
5764,7
5764,3
5765,5
5766,3
5766,9
5766,7
5767,8
5767,9
5767,2
5767,1
5767,6
5767,4
5767,5
5767,3
5767,7
5768,4
5768,3
5768,5
5768,7
5768,1
5769,1
5770,9
5770,8
5770,4
5770,1
5770,7
5771,7
5771,5
5772,3
5773,8
5773,3
5773,7
5773,1
5773,9
5773,4
5773,6
5773,2
5774,9
5774,8
5774,4
5774,1
5774,2
5774,5
5774,3
5774,6
5774,7
5775,7
5775,8
5775,2
5775,6
5776,5
5776,6
5776,4
5776,9
5776,2
5776,3
5777,4
5777,2
5777,6
5777,5
5778,4
5778,3
5778,2
5778,5
5778,8
5779,3
5779,8
5779,7
5779,5
5779,6
5779,4
5779,2
5779,9
5780,5
5780,6
5781,4
5781,8
5781,2
5781,1
5781,9
5781,5
5781,3
5781,7
5782,6
5782,1
5782,9
5782,4
5782,8
5782,5
5782,3
5783,1
5783,4
5783,7
5784,6
5785,2
5785,3
5785,4
5785,7
5786,7
5786,8
5786,9
5786,5
5787,5
5787,6
5787,3
5787,8
5787,4
5787,7
5787,9
5787,2
5787,1
5788,2
5788,1
5788,8
5788,5
5788,9
5788,7
5788,6
5788,3
5788,4
5789,7
5789,8
5789,6
5789,2
5789,1
5789,5
5789,9
5789,4
5789,3
5790,3
5790,8
5790,6
5790,4
5790,5
5790,2
5791,3
5791,4
5791,2
5792,9
5792,7
5792,4
5792,8
5792,1
5793,5
5793,1
5793,7
5793,2
5793,3
5793,6
5793,8
5793,9
5793,4
5794,1
5794,6
5794,2
5794,7
5794,4
5794,9
5795,5
5796,2
5796,6
5796,3
5796,4
5797,3
5797,9
5798,2
5798,5
5798,7
5798,1
5798,9
5798,6
5798,4
5798,3
5799,9
5799,7
5799,5
5799,6
5799,8
5799,4
5800,8
5800,3
5800,1
5800,7
5800,5
5800,4
5800,9
5800,2
5800,6
5801,7
5801,3
5801,5
5801,9
5801,1
5801,4
5801,8
5802,8
5802,1
5802,7
5802,9
5802,3
5802,2
5802,4
5802,5
5802,6
5803,3
5803,8
5804,7
5804,5
5804,6
5804,2
5804,1
5804,3
5805,5
5805,4
5805,8
5806,4
5806,8
5806,2
5806,7
5806,1
5806,6
5806,5
5807,8
5807,3
5807,4
5807,5
5807,9
5807,6
5808,3
5808,5
5808,4
5808,8
5809,1
5809,7
5809,6
5809,9
5810,2
5810,3
5810,8
5810,4
5810,1
5810,5
5810,6
5810,7
5810,9
5811,4
5812,9
5812,4
5812,5
5812,1
5812,6
5812,2
5813,5
5813,3
5813,9
5813,8
5814,2
5814,9
5814,5
5815,6
5815,2
5815,4
5815,9
5815,1
5815,8
5816,1
5816,7
5816,8
5816,3
5816,4
5816,5
5817,7
5817,5
5817,1
5817,3
5818,5
5818,1
5818,2
5818,8
5818,4
5818,3
5818,9
5818,7
5819,9
5819,8
5820,6
5821,6
5821,1
5821,9
5821,3
5821,7
5821,5
5821,4
5821,2
5821,8
5822,1
5823,1
5824,8
5825,8
5825,2
5825,4
5825,9
5825,1
5825,7
5826,2
5826,3
5826,1
5827,7
5827,8
5827,1
5827,3
5827,5
5827,4
5827,2
5827,6
5828,3
5828,1
5828,4
5828,5
5829,4
5829,9
5829,5
5829,2
5829,1
5830,8
5830,6
5830,4
5830,3
5830,1
5830,7
5831,1
5831,3
5831,2
5831,7
5831,4
5832,9
5832,1
5832,6
5832,4
5832,2
5832,8
5833,4
5833,8
5833,7
5834,9
5834,1
5834,7
5834,8
5834,3
5834,5
5834,6
5834,2
5834,4
5835,6
5835,2
5835,5
5835,7
5835,8
5835,9
5835,1
5836,8
5836,5
5836,1
5836,9
5836,3
5836,4
5837,3
5837,4
5838,4
5838,2
5839,1
5839,3
5839,2
5839,7
5839,9
5839,6
5840,5
5840,1
5840,4
5840,9
5840,6
5840,7
5841,6
5841,2
5841,4
5841,5
5841,8
5841,9
5841,3
5841,1
5842,9
5842,3
5842,4
5843,5
5843,3
5843,7
5843,8
5843,9
5844,2
5844,9
5845,7
5845,5
5845,3
5845,8
5845,2
5845,6
5845,4
5845,1
5845,9
5846,2
5846,6
5846,5
5847,5
5847,1
5847,6
5847,8
5847,2
5848,7
5849,5
5849,3
5849,6
5849,9
5849,1
5849,2
5850,8
5850,9
5850,1
5850,2
5850,5
5850,6
5850,4
5850,3
5851,8
5851,7
5851,6
5851,5
5851,1
5851,4
5851,3
5851,2
5852,4
5852,6
5852,9
5852,2
5852,8
5852,3
5852,5
5852,7
5853,5
5853,6
5853,8
5853,7
5853,3
5854,5
5854,3
5854,8
5854,6
5854,1
5854,2
5854,7
5855,9
5855,5
5855,4
5855,1
5855,6
5855,7
5855,8
5856,2
5856,4
5856,5
5856,6
5857,6
5857,7
5857,2
5857,9
5857,8
5857,1
5858,9
5858,3
5858,8
5858,7
5858,5
5858,2
5859,9
5859,4
5859,5
5859,8
5859,2
5859,6
5859,3
5860,6
5860,4
5860,9
5860,8
5860,1
5861,4
5861,9
5862,2
5862,6
5862,1
5862,7
5862,9
5862,5
5862,3
5863,8
5863,2
5863,4
5863,9
5864,3
5864,6
5864,5
5864,9
5865,3
5865,4
5865,9
5866,7
5866,1
5866,6
5866,4
5866,9
5867,8
5867,3
5867,2
5867,1
5867,7
5868,5
5868,9
5868,6
5868,4
5868,7
5868,2
5868,8
5868,3
5869,1
5869,6
5869,5
5869,9
5869,7
5869,4
5869,2
5869,8
5870,6
5870,4
5870,1
5870,2
5870,9
5870,8
5870,3
5870,5
5870,7
5871,3
5871,8
5871,6
5871,4
5871,2
5871,7
5872,8
5872,3
5872,6
5872,4
5872,9
5872,2
5873,3
5873,4
5873,9
5873,5
5873,7
5873,8
5873,2
5873,1
5874,5
5874,3
5874,1
5874,8
5875,5
5875,9
5875,1
5875,8
5875,4
5875,7
5875,6
5875,3
5875,2
5876,5
5876,3
5876,8
5876,2
5876,9
5876,6
5876,1
5877,8
5877,4
5877,5
5878,7
5878,3
5878,6
5878,1
5879,5
5879,6
5879,7
5879,2
5879,9
5879,4
5880,4
5880,2
5881,5
5881,2
5881,8
5881,9
5881,7
5881,3
5881,6
5882,5
5882,3
5882,6
5882,4
5882,1
5882,7
5882,2
5883,1
5883,6
5883,8
5883,5
5883,4
5883,3
5883,9
5883,2
5884,9
5884,8
5884,7
5884,3
5884,4
5884,2
